priceArea,productionGroup,startTime,quantityKwh
NO5,*,2025-11-17 02:00:00+00:00,0.0
NO5,WIND,2025-11-17 02:00:00+00:00,0.0
NO3,WIND,2025-11-17 02:00:00+00:00,1025263.4
NO3,OTHER,2025-11-17 02:00:00+00:00,50.559
NO2,WIND,2025-11-17 02:00:00+00:00,1037417.56
NO2,THERMAL,2025-11-17 02:00:00+00:00,24641.088
NO5,THERMAL,2025-11-17 02:00:00+00:00,20050.26
NO4,THERMAL,2025-11-17 02:00:00+00:00,215314.0
NO5,OTHER,2025-11-17 02:00:00+00:00,0.0
NO1,WIND,2025-11-17 02:00:00+00:00,118257.21
NO4,OTHER,2025-11-17 02:00:00+00:00,18.24
NO1,THERMAL,2025-11-17 02:00:00+00:00,28354.9
NO2,OTHER,2025-11-17 02:00:00+00:00,53.18
NO4,WIND,2025-11-17 02:00:00+00:00,289286.97
NO3,SOLAR,2025-11-17 02:00:00+00:00,42.166
NO2,SOLAR,2025-11-17 02:00:00+00:00,64.788
NO1,HYDRO,2025-11-17 02:00:00+00:00,2449290.0
NO1,OTHER,2025-11-17 02:00:00+00:00,25.5
NO5,SOLAR,2025-11-17 02:00:00+00:00,14.977
NO5,OTHER,2025-11-17 03:00:00+00:00,0.0
NO3,WIND,2025-11-17 03:00:00+00:00,797738.94
NO3,SOLAR,2025-11-17 03:00:00+00:00,40.855
NO5,*,2025-11-17 03:00:00+00:00,0.0
NO3,OTHER,2025-11-17 03:00:00+00:00,47.512
NO1,THERMAL,2025-11-17 03:00:00+00:00,28374.7
NO5,WIND,2025-11-17 03:00:00+00:00,0.0
NO1,HYDRO,2025-11-17 03:00:00+00:00,2456000.0
NO2,OTHER,2025-11-17 03:00:00+00:00,56.041
NO4,WIND,2025-11-17 03:00:00+00:00,224053.36
NO2,THERMAL,2025-11-17 03:00:00+00:00,24113.633
NO1,OTHER,2025-11-17 03:00:00+00:00,24.9
NO1,SOLAR,2025-11-17 03:00:00+00:00,581.696
NO2,WIND,2025-11-17 03:00:00+00:00,1009542.7
NO5,HYDRO,2025-11-17 03:00:00+00:00,3403955.8
NO4,OTHER,2025-11-17 03:00:00+00:00,16.16
NO3,THERMAL,2025-11-17 03:00:00+00:00,22158.92
NO1,WIND,2025-11-17 03:00:00+00:00,117117.31
NO4,HYDRO,2025-11-17 03:00:00+00:00,3731791.0
NO4,SOLAR,2025-11-17 03:00:00+00:00,0.0
NO5,SOLAR,2025-11-17 03:00:00+00:00,14.7
NO2,HYDRO,2025-11-17 03:00:00+00:00,3770554.2
NO5,THERMAL,2025-11-17 03:00:00+00:00,20268.07
NO2,SOLAR,2025-11-17 03:00:00+00:00,59.523
NO3,HYDRO,2025-11-17 03:00:00+00:00,3030978.2
NO4,THERMAL,2025-11-17 03:00:00+00:00,214423.0
NO4,WIND,2025-11-17 04:00:00+00:00,224085.23
NO2,THERMAL,2025-11-17 04:00:00+00:00,24658.797
NO3,THERMAL,2025-11-17 04:00:00+00:00,21698.54
NO4,HYDRO,2025-11-17 04:00:00+00:00,3712591.8
NO2,HYDRO,2025-11-17 04:00:00+00:00,4691350.0
NO2,WIND,2025-11-17 04:00:00+00:00,875331.3
NO3,HYDRO,2025-11-17 04:00:00+00:00,3189152.2
NO3,WIND,2025-11-17 04:00:00+00:00,671779.5
NO5,SOLAR,2025-11-17 04:00:00+00:00,16.866
NO1,SOLAR,2025-11-17 04:00:00+00:00,583.75
NO3,OTHER,2025-11-17 04:00:00+00:00,36.919
NO3,SOLAR,2025-11-17 04:00:00+00:00,55.238
NO1,THERMAL,2025-11-17 04:00:00+00:00,28236.8
NO4,OTHER,2025-11-17 04:00:00+00:00,18.92
NO1,HYDRO,2025-11-17 04:00:00+00:00,2428611.8
NO5,THERMAL,2025-11-17 04:00:00+00:00,20360.898
NO5,HYDRO,2025-11-17 04:00:00+00:00,3730208.0
NO4,SOLAR,2025-11-17 04:00:00+00:00,0.0
NO5,WIND,2025-11-17 04:00:00+00:00,0.0
NO4,THERMAL,2025-11-17 04:00:00+00:00,215761.0
NO1,WIND,2025-11-17 04:00:00+00:00,124508.305
NO5,*,2025-11-17 04:00:00+00:00,0.0
NO1,OTHER,2025-11-17 04:00:00+00:00,24.77
NO5,OTHER,2025-11-17 04:00:00+00:00,0.0
NO2,OTHER,2025-11-17 04:00:00+00:00,58.4
NO2,SOLAR,2025-11-17 04:00:00+00:00,49.144
NO3,THERMAL,2025-11-17 05:00:00+00:00,21283.64
NO2,WIND,2025-11-17 05:00:00+00:00,927185.9
NO2,HYDRO,2025-11-17 05:00:00+00:00,6524303.5
NO5,HYDRO,2025-11-17 05:00:00+00:00,3933071.5
NO3,HYDRO,2025-11-17 05:00:00+00:00,3092874.5
NO2,THERMAL,2025-11-17 05:00:00+00:00,24200.168
NO1,HYDRO,2025-11-17 05:00:00+00:00,2407071.5
NO5,SOLAR,2025-11-17 05:00:00+00:00,13.341
NO4,OTHER,2025-11-17 05:00:00+00:00,18.6
NO4,THERMAL,2025-11-17 05:00:00+00:00,220370.0
NO4,SOLAR,2025-11-17 05:00:00+00:00,0.0
NO3,SOLAR,2025-11-17 05:00:00+00:00,53.718
NO1,WIND,2025-11-17 05:00:00+00:00,185153.98
NO1,SOLAR,2025-11-17 05:00:00+00:00,596.566
NO5,*,2025-11-17 05:00:00+00:00,0.0
NO1,THERMAL,2025-11-17 05:00:00+00:00,28119.2
NO1,OTHER,2025-11-17 05:00:00+00:00,25.15
NO5,WIND,2025-11-17 05:00:00+00:00,0.0
NO4,HYDRO,2025-11-17 05:00:00+00:00,3710809.5
NO5,OTHER,2025-11-17 05:00:00+00:00,0.0
NO3,OTHER,2025-11-17 05:00:00+00:00,26.229
NO2,OTHER,2025-11-17 05:00:00+00:00,46.783
NO2,SOLAR,2025-11-17 05:00:00+00:00,44.885
NO5,THERMAL,2025-11-17 05:00:00+00:00,19994.441
NO4,WIND,2025-11-17 05:00:00+00:00,227368.92
NO3,WIND,2025-11-17 05:00:00+00:00,675220.1
NO4,HYDRO,2025-11-17 06:00:00+00:00,3706078.2
NO1,WIND,2025-11-17 06:00:00+00:00,222347.77
NO3,THERMAL,2025-11-17 06:00:00+00:00,14327.36
NO2,HYDRO,2025-11-17 06:00:00+00:00,8149020.0
NO5,SOLAR,2025-11-17 06:00:00+00:00,13.425
NO2,SOLAR,2025-11-17 06:00:00+00:00,40.185
NO3,SOLAR,2025-11-17 06:00:00+00:00,47.668
NO4,SOLAR,2025-11-17 06:00:00+00:00,0.001
NO5,THERMAL,2025-11-17 06:00:00+00:00,19599.18
NO5,*,2025-11-17 06:00:00+00:00,0.0
NO5,OTHER,2025-11-17 06:00:00+00:00,0.0
NO3,WIND,2025-11-17 06:00:00+00:00,560039.25
NO5,WIND,2025-11-17 06:00:00+00:00,0.0
NO1,SOLAR,2025-11-17 06:00:00+00:00,602.116
NO3,OTHER,2025-11-17 06:00:00+00:00,21.056
NO4,OTHER,2025-11-17 06:00:00+00:00,26.12
NO1,THERMAL,2025-11-17 06:00:00+00:00,28266.4
NO1,HYDRO,2025-11-17 06:00:00+00:00,2586180.0
NO3,HYDRO,2025-11-17 06:00:00+00:00,3150391.0
NO5,HYDRO,2025-11-17 06:00:00+00:00,4242659.5
NO2,WIND,2025-11-17 06:00:00+00:00,992107.94
NO2,OTHER,2025-11-17 06:00:00+00:00,33.852
NO2,THERMAL,2025-11-17 06:00:00+00:00,23953.729
NO4,THERMAL,2025-11-17 06:00:00+00:00,215355.0
NO4,WIND,2025-11-17 06:00:00+00:00,249966.08
NO1,OTHER,2025-11-17 06:00:00+00:00,22.1
NO1,THERMAL,2025-11-17 07:00:00+00:00,28082.9
NO4,THERMAL,2025-11-17 07:00:00+00:00,210679.0
NO3,WIND,2025-11-17 07:00:00+00:00,526397.9
NO2,SOLAR,2025-11-17 07:00:00+00:00,136.291
NO3,THERMAL,2025-11-17 07:00:00+00:00,19178.44
NO5,OTHER,2025-11-17 07:00:00+00:00,0.0
NO1,OTHER,2025-11-17 07:00:00+00:00,15.598
NO5,*,2025-11-17 07:00:00+00:00,0.0
NO3,SOLAR,2025-11-17 07:00:00+00:00,29.684
NO2,OTHER,2025-11-17 07:00:00+00:00,28.25
NO5,THERMAL,2025-11-17 07:00:00+00:00,16102.399
NO4,WIND,2025-11-17 07:00:00+00:00,206024.88
NO1,SOLAR,2025-11-17 07:00:00+00:00,792.658
NO1,HYDRO,2025-11-17 07:00:00+00:00,2636084.0
NO1,WIND,2025-11-17 07:00:00+00:00,229357.27
NO5,WIND,2025-11-17 07:00:00+00:00,0.0
NO4,SOLAR,2025-11-17 07:00:00+00:00,0.0
NO2,THERMAL,2025-11-17 07:00:00+00:00,21535.36
NO3,OTHER,2025-11-17 07:00:00+00:00,25.247
NO3,HYDRO,2025-11-17 07:00:00+00:00,3136755.0
NO5,HYDRO,2025-11-17 07:00:00+00:00,4143399.5
NO2,WIND,2025-11-17 07:00:00+00:00,1012589.2
NO4,OTHER,2025-11-17 07:00:00+00:00,20.32
NO5,SOLAR,2025-11-17 07:00:00+00:00,13.229
NO4,HYDRO,2025-11-17 07:00:00+00:00,3685086.0
NO2,HYDRO,2025-11-17 07:00:00+00:00,8255351.0
NO2,OTHER,2025-11-17 08:00:00+00:00,31.626
NO5,SOLAR,2025-11-17 08:00:00+00:00,42.419
NO1,THERMAL,2025-11-17 08:00:00+00:00,28223.207
NO4,OTHER,2025-11-17 08:00:00+00:00,19.68
NO3,SOLAR,2025-11-17 08:00:00+00:00,52.335
NO1,WIND,2025-11-17 08:00:00+00:00,245054.22
NO5,WIND,2025-11-17 08:00:00+00:00,0.003
NO2,THERMAL,2025-11-17 08:00:00+00:00,21192.479
NO3,HYDRO,2025-11-17 08:00:00+00:00,3149868.8
NO2,WIND,2025-11-17 08:00:00+00:00,1012630.7
NO3,THERMAL,2025-11-17 08:00:00+00:00,21007.86
NO4,HYDRO,2025-11-17 08:00:00+00:00,3762369.0
NO4,SOLAR,2025-11-17 08:00:00+00:00,0.001
NO4,WIND,2025-11-17 08:00:00+00:00,134706.12
NO3,WIND,2025-11-17 08:00:00+00:00,512918.6
NO1,HYDRO,2025-11-17 08:00:00+00:00,2625719.8
NO5,THERMAL,2025-11-17 08:00:00+00:00,15982.387
NO3,OTHER,2025-11-17 08:00:00+00:00,20.499
NO2,SOLAR,2025-11-17 08:00:00+00:00,1605.423
NO5,OTHER,2025-11-17 08:00:00+00:00,0.339
NO2,HYDRO,2025-11-17 08:00:00+00:00,7965205.0
NO4,THERMAL,2025-11-17 08:00:00+00:00,211646.0
NO1,SOLAR,2025-11-17 08:00:00+00:00,2785.181
NO5,*,2025-11-17 08:00:00+00:00,0.0
NO1,OTHER,2025-11-17 08:00:00+00:00,24.201
NO5,HYDRO,2025-11-17 08:00:00+00:00,4065075.0
NO3,THERMAL,2025-11-17 09:00:00+00:00,21326.45
NO2,WIND,2025-11-17 09:00:00+00:00,1036053.1
NO4,THERMAL,2025-11-17 09:00:00+00:00,218667.0
NO2,SOLAR,2025-11-17 09:00:00+00:00,6001.181
NO4,HYDRO,2025-11-17 09:00:00+00:00,3763227.8
NO3,HYDRO,2025-11-17 09:00:00+00:00,3129669.8
NO3,OTHER,2025-11-17 09:00:00+00:00,15.419
NO3,WIND,2025-11-17 09:00:00+00:00,529327.94
NO2,THERMAL,2025-11-17 09:00:00+00:00,22707.488
NO2,HYDRO,2025-11-17 09:00:00+00:00,7911990.5
NO1,SOLAR,2025-11-17 09:00:00+00:00,6159.69
NO5,WIND,2025-11-17 09:00:00+00:00,0.048
NO1,OTHER,2025-11-17 09:00:00+00:00,30.803
NO5,OTHER,2025-11-17 09:00:00+00:00,2.898
NO1,WIND,2025-11-17 09:00:00+00:00,198626.7
NO5,SOLAR,2025-11-17 09:00:00+00:00,235.469
NO5,*,2025-11-17 09:00:00+00:00,0.004
NO4,OTHER,2025-11-17 09:00:00+00:00,18.88
NO2,OTHER,2025-11-17 09:00:00+00:00,79.325
NO5,HYDRO,2025-11-17 09:00:00+00:00,3869005.8
NO4,WIND,2025-11-17 09:00:00+00:00,102058.12
NO1,THERMAL,2025-11-17 09:00:00+00:00,28162.129
NO1,HYDRO,2025-11-17 09:00:00+00:00,2557490.5
NO4,SOLAR,2025-11-17 09:00:00+00:00,0.041
NO5,THERMAL,2025-11-17 09:00:00+00:00,18010.596
NO3,SOLAR,2025-11-17 09:00:00+00:00,57.078
NO1,HYDRO,2025-11-17 10:00:00+00:00,2495379.2
NO3,SOLAR,2025-11-17 10:00:00+00:00,68.452
NO5,THERMAL,2025-11-17 10:00:00+00:00,19781.52
NO2,OTHER,2025-11-17 10:00:00+00:00,130.045
NO2,WIND,2025-11-17 10:00:00+00:00,1020680.4
NO2,HYDRO,2025-11-17 10:00:00+00:00,7724154.0
NO4,WIND,2025-11-17 10:00:00+00:00,156355.88
NO4,HYDRO,2025-11-17 10:00:00+00:00,3792754.5
NO1,THERMAL,2025-11-17 10:00:00+00:00,27437.8
NO4,THERMAL,2025-11-17 10:00:00+00:00,218431.0
NO2,SOLAR,2025-11-17 10:00:00+00:00,11400.199
NO1,OTHER,2025-11-17 10:00:00+00:00,32.446
NO3,HYDRO,2025-11-17 10:00:00+00:00,3129293.5
NO1,SOLAR,2025-11-17 10:00:00+00:00,7475.768
NO2,THERMAL,2025-11-17 10:00:00+00:00,23486.49
NO3,OTHER,2025-11-17 10:00:00+00:00,21.997
NO5,*,2025-11-17 10:00:00+00:00,0.013
NO5,HYDRO,2025-11-17 10:00:00+00:00,3456926.5
NO3,WIND,2025-11-17 10:00:00+00:00,480600.72
NO5,OTHER,2025-11-17 10:00:00+00:00,12.525
NO5,WIND,2025-11-17 10:00:00+00:00,0.065
NO3,THERMAL,2025-11-17 10:00:00+00:00,20715.98
NO5,SOLAR,2025-11-17 10:00:00+00:00,803.585
NO1,WIND,2025-11-17 10:00:00+00:00,167675.05
NO4,SOLAR,2025-11-17 10:00:00+00:00,0.001
NO4,OTHER,2025-11-17 10:00:00+00:00,21.32
NO5,HYDRO,2025-11-17 11:00:00+00:00,3633007.0
NO5,THERMAL,2025-11-17 11:00:00+00:00,19590.377
NO3,SOLAR,2025-11-17 11:00:00+00:00,44.139
NO2,THERMAL,2025-11-17 11:00:00+00:00,23233.473
NO5,OTHER,2025-11-17 11:00:00+00:00,13.378
NO2,HYDRO,2025-11-17 11:00:00+00:00,7293383.0
NO2,SOLAR,2025-11-17 11:00:00+00:00,12435.158
NO4,HYDRO,2025-11-17 11:00:00+00:00,3753887.2
NO4,THERMAL,2025-11-17 11:00:00+00:00,221161.0
NO4,SOLAR,2025-11-17 11:00:00+00:00,0.001
NO1,HYDRO,2025-11-17 11:00:00+00:00,2496160.2
NO5,*,2025-11-17 11:00:00+00:00,0.001
NO1,WIND,2025-11-17 11:00:00+00:00,116030.66
NO4,WIND,2025-11-17 11:00:00+00:00,160854.4
NO3,HYDRO,2025-11-17 11:00:00+00:00,3144552.0
NO3,OTHER,2025-11-17 11:00:00+00:00,41.019
NO5,WIND,2025-11-17 11:00:00+00:00,0.1
NO1,SOLAR,2025-11-17 11:00:00+00:00,6026.811
NO1,OTHER,2025-11-17 11:00:00+00:00,34.359
NO4,OTHER,2025-11-17 11:00:00+00:00,22.84
NO2,OTHER,2025-11-17 11:00:00+00:00,115.703
NO5,SOLAR,2025-11-17 11:00:00+00:00,723.386
NO1,THERMAL,2025-11-17 11:00:00+00:00,27767.736
NO3,THERMAL,2025-11-17 11:00:00+00:00,21766.86
NO3,WIND,2025-11-17 11:00:00+00:00,514236.7
NO2,WIND,2025-11-17 11:00:00+00:00,910888.44
NO4,OTHER,2025-11-17 12:00:00+00:00,19.04
NO2,THERMAL,2025-11-17 12:00:00+00:00,21445.9
NO5,THERMAL,2025-11-17 12:00:00+00:00,19061.334
NO1,SOLAR,2025-11-17 12:00:00+00:00,3911.822
NO3,OTHER,2025-11-17 12:00:00+00:00,29.462
NO3,WIND,2025-11-17 12:00:00+00:00,523870.84
NO1,WIND,2025-11-17 12:00:00+00:00,78731.555
NO4,SOLAR,2025-11-17 12:00:00+00:00,0.0
NO5,OTHER,2025-11-17 12:00:00+00:00,10.923
NO5,SOLAR,2025-11-17 12:00:00+00:00,525.983
NO2,OTHER,2025-11-17 12:00:00+00:00,70.714
NO3,HYDRO,2025-11-17 12:00:00+00:00,3186213.2
NO5,WIND,2025-11-17 12:00:00+00:00,0.161
NO1,OTHER,2025-11-17 12:00:00+00:00,31.551
NO4,WIND,2025-11-17 12:00:00+00:00,178203.77
NO2,WIND,2025-11-17 12:00:00+00:00,713678.4
NO1,THERMAL,2025-11-17 12:00:00+00:00,27446.896
NO3,THERMAL,2025-11-17 12:00:00+00:00,22581.74
NO5,*,2025-11-17 12:00:00+00:00,0.003
NO2,HYDRO,2025-11-17 12:00:00+00:00,7333465.5
NO4,HYDRO,2025-11-17 12:00:00+00:00,3771228.0
NO4,THERMAL,2025-11-17 12:00:00+00:00,218964.0
NO5,HYDRO,2025-11-17 12:00:00+00:00,3745022.2
NO2,SOLAR,2025-11-17 12:00:00+00:00,8068.099
NO1,HYDRO,2025-11-17 12:00:00+00:00,2471041.0
NO3,SOLAR,2025-11-17 12:00:00+00:00,61.069
NO1,SOLAR,2025-11-17 13:00:00+00:00,2565.153
NO1,HYDRO,2025-11-17 13:00:00+00:00,2528500.0
NO3,HYDRO,2025-11-17 13:00:00+00:00,3321858.2
NO1,OTHER,2025-11-17 13:00:00+00:00,23.185
NO5,*,2025-11-17 13:00:00+00:00,0.0
NO4,OTHER,2025-11-17 13:00:00+00:00,18.96
NO5,THERMAL,2025-11-17 13:00:00+00:00,19055.12
NO5,HYDRO,2025-11-17 13:00:00+00:00,3885408.2
NO4,SOLAR,2025-11-17 13:00:00+00:00,0.0
NO5,SOLAR,2025-11-17 13:00:00+00:00,207.651
NO2,THERMAL,2025-11-17 13:00:00+00:00,22378.844
NO4,WIND,2025-11-17 13:00:00+00:00,139202.12
NO2,WIND,2025-11-17 13:00:00+00:00,686654.3
NO1,WIND,2025-11-17 13:00:00+00:00,63317.527
NO2,SOLAR,2025-11-17 13:00:00+00:00,3422.779
NO4,THERMAL,2025-11-17 13:00:00+00:00,212669.0
NO2,HYDRO,2025-11-17 13:00:00+00:00,8156851.5
NO5,OTHER,2025-11-17 13:00:00+00:00,6.24
NO3,WIND,2025-11-17 13:00:00+00:00,475966.06
NO4,HYDRO,2025-11-17 13:00:00+00:00,3790458.0
NO3,THERMAL,2025-11-17 13:00:00+00:00,22098.88
NO1,THERMAL,2025-11-17 13:00:00+00:00,27501.377
NO3,OTHER,2025-11-17 13:00:00+00:00,30.138
NO2,OTHER,2025-11-17 13:00:00+00:00,40.82
NO3,SOLAR,2025-11-17 13:00:00+00:00,55.45
NO5,WIND,2025-11-17 13:00:00+00:00,0.028
NO5,SOLAR,2025-11-17 14:00:00+00:00,17.068
NO4,THERMAL,2025-11-17 14:00:00+00:00,211234.0
NO5,WIND,2025-11-17 14:00:00+00:00,0.004
NO1,HYDRO,2025-11-17 14:00:00+00:00,2554962.0
NO3,HYDRO,2025-11-17 14:00:00+00:00,3371450.2
NO1,OTHER,2025-11-17 14:00:00+00:00,22.89
NO5,HYDRO,2025-11-17 14:00:00+00:00,4078616.5
NO4,HYDRO,2025-11-17 14:00:00+00:00,3798709.0
NO4,WIND,2025-11-17 14:00:00+00:00,87659.4
NO2,OTHER,2025-11-17 14:00:00+00:00,21.361
NO5,*,2025-11-17 14:00:00+00:00,0.0
NO3,THERMAL,2025-11-17 14:00:00+00:00,21664.0
NO2,WIND,2025-11-17 14:00:00+00:00,772373.44
NO1,THERMAL,2025-11-17 14:00:00+00:00,27838.705
NO4,SOLAR,2025-11-17 14:00:00+00:00,0.0
NO3,SOLAR,2025-11-17 14:00:00+00:00,54.174
NO2,SOLAR,2025-11-17 14:00:00+00:00,326.935
NO2,HYDRO,2025-11-17 14:00:00+00:00,8265119.0
NO3,WIND,2025-11-17 14:00:00+00:00,443854.88
NO1,SOLAR,2025-11-17 14:00:00+00:00,846.782
NO1,WIND,2025-11-17 14:00:00+00:00,65627.73
NO3,OTHER,2025-11-17 14:00:00+00:00,25.374
NO5,THERMAL,2025-11-17 14:00:00+00:00,19192.504
NO4,OTHER,2025-11-17 14:00:00+00:00,20.36
NO5,OTHER,2025-11-17 14:00:00+00:00,0.0
NO2,THERMAL,2025-11-17 14:00:00+00:00,22872.955
NO4,HYDRO,2025-11-17 15:00:00+00:00,3854968.2
NO2,THERMAL,2025-11-17 15:00:00+00:00,19508.852
NO2,OTHER,2025-11-17 15:00:00+00:00,19.772
NO3,SOLAR,2025-11-17 15:00:00+00:00,36.018
NO5,THERMAL,2025-11-17 15:00:00+00:00,19021.158
NO3,OTHER,2025-11-17 15:00:00+00:00,18.081
NO1,SOLAR,2025-11-17 15:00:00+00:00,593.202
NO3,HYDRO,2025-11-17 15:00:00+00:00,3390679.8
NO1,WIND,2025-11-17 15:00:00+00:00,80207.9
NO4,OTHER,2025-11-17 15:00:00+00:00,21.8
NO3,THERMAL,2025-11-17 15:00:00+00:00,22708.26
NO5,*,2025-11-17 15:00:00+00:00,0.0
NO3,WIND,2025-11-17 15:00:00+00:00,385928.94
NO5,HYDRO,2025-11-17 15:00:00+00:00,4326827.5
NO2,SOLAR,2025-11-17 15:00:00+00:00,42.376
NO5,WIND,2025-11-17 15:00:00+00:00,0.0
NO4,THERMAL,2025-11-17 15:00:00+00:00,214770.0
NO2,HYDRO,2025-11-17 15:00:00+00:00,8350677.0
NO4,WIND,2025-11-17 15:00:00+00:00,77611.36
NO4,SOLAR,2025-11-17 15:00:00+00:00,0.001
NO2,WIND,2025-11-17 15:00:00+00:00,710561.56
NO1,HYDRO,2025-11-17 15:00:00+00:00,2671990.8
NO5,OTHER,2025-11-17 15:00:00+00:00,0.0
NO1,OTHER,2025-11-17 15:00:00+00:00,23.35
NO5,SOLAR,2025-11-17 15:00:00+00:00,16.403
NO1,THERMAL,2025-11-17 15:00:00+00:00,27004.6
NO2,HYDRO,2025-11-17 16:00:00+00:00,8381819.5
NO1,OTHER,2025-11-17 16:00:00+00:00,21.75
NO5,WIND,2025-11-17 16:00:00+00:00,0.0
NO3,SOLAR,2025-11-17 16:00:00+00:00,30.156
NO4,OTHER,2025-11-17 16:00:00+00:00,23.76
NO4,SOLAR,2025-11-17 16:00:00+00:00,0.0
NO1,THERMAL,2025-11-17 16:00:00+00:00,25509.3
NO5,*,2025-11-17 16:00:00+00:00,0.0
NO4,WIND,2025-11-17 16:00:00+00:00,86371.6
NO5,THERMAL,2025-11-17 16:00:00+00:00,15443.128
NO2,SOLAR,2025-11-17 16:00:00+00:00,85.273
NO4,THERMAL,2025-11-17 16:00:00+00:00,218360.0
NO2,WIND,2025-11-17 16:00:00+00:00,677589.9
NO2,THERMAL,2025-11-17 16:00:00+00:00,20001.049
NO5,HYDRO,2025-11-17 16:00:00+00:00,4455981.0
NO1,HYDRO,2025-11-17 16:00:00+00:00,2629266.8
NO1,WIND,2025-11-17 16:00:00+00:00,89226.08
NO5,OTHER,2025-11-17 16:00:00+00:00,0.0
NO2,OTHER,2025-11-17 16:00:00+00:00,19.496
NO4,HYDRO,2025-11-17 16:00:00+00:00,3840031.0
NO3,OTHER,2025-11-17 16:00:00+00:00,21.666
NO3,THERMAL,2025-11-17 16:00:00+00:00,22583.82
NO3,WIND,2025-11-17 16:00:00+00:00,374692.94
NO3,HYDRO,2025-11-17 16:00:00+00:00,3406191.5
NO1,SOLAR,2025-11-17 16:00:00+00:00,1248.827
NO5,SOLAR,2025-11-17 16:00:00+00:00,16.124
NO2,OTHER,2025-11-17 17:00:00+00:00,18.594
NO2,THERMAL,2025-11-17 17:00:00+00:00,20227.648
NO1,WIND,2025-11-17 17:00:00+00:00,76951.65
NO1,OTHER,2025-11-17 17:00:00+00:00,20.42
NO5,WIND,2025-11-17 17:00:00+00:00,0.0
NO1,THERMAL,2025-11-17 17:00:00+00:00,25230.3
NO3,THERMAL,2025-11-17 17:00:00+00:00,21925.72
NO4,HYDRO,2025-11-17 17:00:00+00:00,3816310.8
NO3,OTHER,2025-11-17 17:00:00+00:00,19.143
NO4,THERMAL,2025-11-17 17:00:00+00:00,219068.0
NO2,SOLAR,2025-11-17 17:00:00+00:00,107.51
NO5,OTHER,2025-11-17 17:00:00+00:00,0.0
NO3,WIND,2025-11-17 17:00:00+00:00,316157.72
NO2,HYDRO,2025-11-17 17:00:00+00:00,8194065.5
NO1,SOLAR,2025-11-17 17:00:00+00:00,841.659
NO3,HYDRO,2025-11-17 17:00:00+00:00,3373986.2
NO4,SOLAR,2025-11-17 17:00:00+00:00,0.002
NO5,HYDRO,2025-11-17 17:00:00+00:00,4374960.0
NO5,THERMAL,2025-11-17 17:00:00+00:00,14706.348
NO3,SOLAR,2025-11-17 17:00:00+00:00,46.868
NO2,WIND,2025-11-17 17:00:00+00:00,679385.5
NO1,HYDRO,2025-11-17 17:00:00+00:00,2583963.0
NO5,*,2025-11-17 17:00:00+00:00,0.0
NO4,WIND,2025-11-17 17:00:00+00:00,100443.32
NO5,SOLAR,2025-11-17 17:00:00+00:00,14.568
NO4,OTHER,2025-11-17 17:00:00+00:00,22.08
NO1,WIND,2025-11-17 18:00:00+00:00,77604.766
NO5,*,2025-11-17 18:00:00+00:00,0.0
NO2,OTHER,2025-11-17 18:00:00+00:00,25.959
NO5,WIND,2025-11-17 18:00:00+00:00,0.0
NO4,HYDRO,2025-11-17 18:00:00+00:00,3854963.5
NO1,THERMAL,2025-11-17 18:00:00+00:00,25181.2
NO3,THERMAL,2025-11-17 18:00:00+00:00,22404.18
NO3,OTHER,2025-11-17 18:00:00+00:00,14.407
NO4,THERMAL,2025-11-17 18:00:00+00:00,219717.0
NO2,SOLAR,2025-11-17 18:00:00+00:00,58.167
NO5,OTHER,2025-11-17 18:00:00+00:00,0.0
NO2,HYDRO,2025-11-17 18:00:00+00:00,8359244.0
NO3,WIND,2025-11-17 18:00:00+00:00,250351.52
NO4,OTHER,2025-11-17 18:00:00+00:00,23.6
NO3,HYDRO,2025-11-17 18:00:00+00:00,3374606.0
NO1,SOLAR,2025-11-17 18:00:00+00:00,653.817
NO3,SOLAR,2025-11-17 18:00:00+00:00,43.037
NO5,HYDRO,2025-11-17 18:00:00+00:00,4614094.5
NO2,WIND,2025-11-17 18:00:00+00:00,627885.06
NO1,HYDRO,2025-11-17 18:00:00+00:00,2661336.5
NO4,WIND,2025-11-17 18:00:00+00:00,90565.6
NO1,OTHER,2025-11-17 18:00:00+00:00,21.95
NO5,SOLAR,2025-11-17 18:00:00+00:00,13.931
NO2,THERMAL,2025-11-17 18:00:00+00:00,19393.6
NO4,SOLAR,2025-11-17 18:00:00+00:00,0.0
NO5,THERMAL,2025-11-17 18:00:00+00:00,15135.075
NO3,SOLAR,2025-11-17 19:00:00+00:00,50.617
NO3,HYDRO,2025-11-17 19:00:00+00:00,3397145.5
NO3,WIND,2025-11-17 19:00:00+00:00,299370.6
NO2,WIND,2025-11-17 19:00:00+00:00,566075.5
NO2,THERMAL,2025-11-17 19:00:00+00:00,20627.871
NO4,HYDRO,2025-11-17 19:00:00+00:00,3862979.8
NO5,WIND,2025-11-17 19:00:00+00:00,0.0
NO5,THERMAL,2025-11-17 19:00:00+00:00,15746.432
NO5,OTHER,2025-11-17 19:00:00+00:00,0.0
NO3,OTHER,2025-11-17 19:00:00+00:00,17.701
NO2,SOLAR,2025-11-17 19:00:00+00:00,41.265
NO2,HYDRO,2025-11-17 19:00:00+00:00,8617752.0
NO1,SOLAR,2025-11-17 19:00:00+00:00,597.933
NO4,SOLAR,2025-11-17 19:00:00+00:00,0.001
NO1,WIND,2025-11-17 19:00:00+00:00,85869.125
