priceArea,consumptionGroup,startTime,quantityKwh,countMeteringPoints
NO5,TERTIARY,2025-11-16 00:00:00+00:00,262159.0,
NO3,HOUSEHOLD,2025-11-16 00:00:00+00:00,793310.8,
NO5,CABIN,2025-11-16 00:00:00+00:00,58885.57,
NO2,SECONDARY,2025-11-16 00:00:00+00:00,2135298.8,
NO4,HOUSEHOLD,2025-11-16 00:00:00+00:00,629586.1,
NO5,SECONDARY,2025-11-16 00:00:00+00:00,1123003.2,
NO1,PRIMARY,2025-11-16 00:00:00+00:00,48346.164,
NO4,TERTIARY,2025-11-16 01:00:00+00:00,467585.1,
NO1,PRIMARY,2025-11-16 01:00:00+00:00,48841.535,
NO3,SECONDARY,2025-11-16 01:00:00+00:00,1877976.6,
NO5,PRIMARY,2025-11-16 01:00:00+00:00,13800.834,
NO2,TERTIARY,2025-11-16 01:00:00+00:00,565053.7,
NO1,TERTIARY,2025-11-16 01:00:00+00:00,1079412.4,
NO2,SECONDARY,2025-11-16 01:00:00+00:00,2150248.2,
NO4,CABIN,2025-11-16 01:00:00+00:00,56595.34,
NO2,PRIMARY,2025-11-16 01:00:00+00:00,80243.46,
NO4,HOUSEHOLD,2025-11-16 01:00:00+00:00,615277.56,
NO4,SECONDARY,2025-11-16 01:00:00+00:00,1189226.6,
NO3,TERTIARY,2025-11-16 01:00:00+00:00,581980.44,
NO5,SECONDARY,2025-11-16 01:00:00+00:00,1123408.4,
NO2,HOUSEHOLD,2025-11-16 01:00:00+00:00,1235820.5,
NO2,CABIN,2025-11-16 01:00:00+00:00,97672.79,
NO3,HOUSEHOLD,2025-11-16 01:00:00+00:00,762271.5,
NO3,PRIMARY,2025-11-16 01:00:00+00:00,89467.19,
NO4,PRIMARY,2025-11-16 01:00:00+00:00,63272.895,
NO5,TERTIARY,2025-11-16 01:00:00+00:00,259770.58,
NO1,SECONDARY,2025-11-16 01:00:00+00:00,719539.94,
NO5,CABIN,2025-11-16 01:00:00+00:00,57858.938,
NO5,HOUSEHOLD,2025-11-16 01:00:00+00:00,472124.75,
NO3,CABIN,2025-11-16 01:00:00+00:00,57211.08,
NO1,CABIN,2025-11-16 01:00:00+00:00,126781.96,
NO1,HOUSEHOLD,2025-11-16 01:00:00+00:00,2177719.8,
NO2,PRIMARY,2025-11-16 02:00:00+00:00,83706.06,
NO3,CABIN,2025-11-16 02:00:00+00:00,57227.695,
NO2,TERTIARY,2025-11-16 02:00:00+00:00,565212.94,
NO2,SECONDARY,2025-11-16 02:00:00+00:00,2166769.0,
NO3,TERTIARY,2025-11-16 02:00:00+00:00,580347.4,
NO4,TERTIARY,2025-11-16 02:00:00+00:00,463806.94,
NO5,PRIMARY,2025-11-16 02:00:00+00:00,13774.519,
NO3,SECONDARY,2025-11-16 02:00:00+00:00,1874233.2,
NO1,HOUSEHOLD,2025-11-16 02:00:00+00:00,2138910.0,
NO3,PRIMARY,2025-11-16 02:00:00+00:00,90582.47,
NO5,HOUSEHOLD,2025-11-16 02:00:00+00:00,458542.88,
NO3,HOUSEHOLD,2025-11-16 02:00:00+00:00,748309.56,
NO1,SECONDARY,2025-11-16 02:00:00+00:00,742483.6,
NO4,HOUSEHOLD,2025-11-16 02:00:00+00:00,607047.1,
NO1,TERTIARY,2025-11-16 02:00:00+00:00,1071883.8,
NO1,CABIN,2025-11-16 02:00:00+00:00,125924.37,
NO5,TERTIARY,2025-11-16 02:00:00+00:00,254491.62,
NO4,PRIMARY,2025-11-16 02:00:00+00:00,63441.426,
NO5,SECONDARY,2025-11-16 02:00:00+00:00,1124003.9,
NO2,CABIN,2025-11-16 02:00:00+00:00,97138.445,
NO4,SECONDARY,2025-11-16 02:00:00+00:00,1189350.0,
NO4,CABIN,2025-11-16 02:00:00+00:00,56645.906,
NO1,PRIMARY,2025-11-16 02:00:00+00:00,50099.086,
NO5,CABIN,2025-11-16 02:00:00+00:00,57346.01,
NO2,HOUSEHOLD,2025-11-16 02:00:00+00:00,1209549.6,
NO2,TERTIARY,2025-11-16 03:00:00+00:00,563128.44,
NO4,TERTIARY,2025-11-16 03:00:00+00:00,466719.22,
NO1,CABIN,2025-11-16 03:00:00+00:00,125324.14,
NO5,CABIN,2025-11-16 03:00:00+00:00,56819.156,
NO4,PRIMARY,2025-11-16 03:00:00+00:00,63737.695,
NO5,TERTIARY,2025-11-16 03:00:00+00:00,251981.58,
NO4,SECONDARY,2025-11-16 03:00:00+00:00,1182915.1,
NO3,SECONDARY,2025-11-16 03:00:00+00:00,1864071.1,
NO1,HOUSEHOLD,2025-11-16 03:00:00+00:00,2120875.5,
NO2,PRIMARY,2025-11-16 03:00:00+00:00,88601.08,
NO5,HOUSEHOLD,2025-11-16 03:00:00+00:00,447801.94,
NO4,HOUSEHOLD,2025-11-16 03:00:00+00:00,603230.44,
NO1,SECONDARY,2025-11-16 03:00:00+00:00,741149.06,
NO1,TERTIARY,2025-11-16 03:00:00+00:00,1076990.2,
NO3,HOUSEHOLD,2025-11-16 03:00:00+00:00,738151.2,
NO3,CABIN,2025-11-16 03:00:00+00:00,56999.637,
NO3,TERTIARY,2025-11-16 03:00:00+00:00,582601.06,
NO5,SECONDARY,2025-11-16 03:00:00+00:00,1124342.0,
NO2,SECONDARY,2025-11-16 03:00:00+00:00,2168926.5,
NO2,CABIN,2025-11-16 03:00:00+00:00,97165.13,
NO1,PRIMARY,2025-11-16 03:00:00+00:00,50318.496,
NO2,HOUSEHOLD,2025-11-16 03:00:00+00:00,1190849.6,
NO3,PRIMARY,2025-11-16 03:00:00+00:00,91132.3,
NO4,CABIN,2025-11-16 03:00:00+00:00,56707.85,
NO5,PRIMARY,2025-11-16 03:00:00+00:00,13625.874,
NO4,PRIMARY,2025-11-16 04:00:00+00:00,63707.6,
NO5,PRIMARY,2025-11-16 04:00:00+00:00,13739.441,
NO3,SECONDARY,2025-11-16 04:00:00+00:00,1855625.2,
NO5,SECONDARY,2025-11-16 04:00:00+00:00,1129300.9,
NO4,CABIN,2025-11-16 04:00:00+00:00,56959.695,
NO5,CABIN,2025-11-16 04:00:00+00:00,56670.965,
NO4,TERTIARY,2025-11-16 04:00:00+00:00,472055.03,
NO1,HOUSEHOLD,2025-11-16 04:00:00+00:00,2113762.8,
NO3,TERTIARY,2025-11-16 04:00:00+00:00,586382.75,
NO1,CABIN,2025-11-16 04:00:00+00:00,125183.086,
NO5,HOUSEHOLD,2025-11-16 04:00:00+00:00,443231.75,
NO2,SECONDARY,2025-11-16 04:00:00+00:00,2177211.8,
NO1,SECONDARY,2025-11-16 04:00:00+00:00,752070.8,
NO3,PRIMARY,2025-11-16 04:00:00+00:00,92348.34,
NO2,HOUSEHOLD,2025-11-16 04:00:00+00:00,1185911.5,
NO3,CABIN,2025-11-16 04:00:00+00:00,57052.97,
NO2,CABIN,2025-11-16 04:00:00+00:00,97258.53,
NO3,HOUSEHOLD,2025-11-16 04:00:00+00:00,732125.2,
NO2,TERTIARY,2025-11-16 04:00:00+00:00,566179.94,
NO4,HOUSEHOLD,2025-11-16 04:00:00+00:00,604667.6,
NO1,TERTIARY,2025-11-16 04:00:00+00:00,1092510.2,
NO2,PRIMARY,2025-11-16 04:00:00+00:00,90377.89,
NO4,SECONDARY,2025-11-16 04:00:00+00:00,1148673.2,
NO1,PRIMARY,2025-11-16 04:00:00+00:00,50551.875,
NO5,TERTIARY,2025-11-16 04:00:00+00:00,255063.55,
NO1,CABIN,2025-11-16 05:00:00+00:00,125687.875,
NO2,HOUSEHOLD,2025-11-16 05:00:00+00:00,1190203.8,
NO1,SECONDARY,2025-11-16 05:00:00+00:00,795580.2,
NO1,PRIMARY,2025-11-16 05:00:00+00:00,52708.953,
NO4,PRIMARY,2025-11-16 05:00:00+00:00,64127.2,
NO3,TERTIARY,2025-11-16 05:00:00+00:00,601187.94,
NO4,HOUSEHOLD,2025-11-16 05:00:00+00:00,610977.1,
NO5,HOUSEHOLD,2025-11-16 05:00:00+00:00,446022.97,
NO2,CABIN,2025-11-16 05:00:00+00:00,97887.75,
NO1,HOUSEHOLD,2025-11-16 05:00:00+00:00,2140222.2,
NO3,HOUSEHOLD,2025-11-16 05:00:00+00:00,741403.25,
NO5,CABIN,2025-11-16 05:00:00+00:00,56916.76,
NO2,SECONDARY,2025-11-16 05:00:00+00:00,2180396.0,
NO5,TERTIARY,2025-11-16 05:00:00+00:00,262420.1,
NO5,SECONDARY,2025-11-16 05:00:00+00:00,1131167.9,
NO4,SECONDARY,2025-11-16 05:00:00+00:00,1152767.0,
NO3,CABIN,2025-11-16 05:00:00+00:00,57563.137,
NO3,SECONDARY,2025-11-16 05:00:00+00:00,1862960.9,
NO4,CABIN,2025-11-16 05:00:00+00:00,57591.89,
NO1,TERTIARY,2025-11-16 05:00:00+00:00,1126011.4,
NO2,PRIMARY,2025-11-16 05:00:00+00:00,94835.305,
NO3,PRIMARY,2025-11-16 05:00:00+00:00,95987.44,
NO4,TERTIARY,2025-11-16 05:00:00+00:00,481972.7,
NO5,PRIMARY,2025-11-16 05:00:00+00:00,14454.356,
NO2,TERTIARY,2025-11-16 05:00:00+00:00,583526.94,
NO4,CABIN,2025-11-16 06:00:00+00:00,58248.508,
NO5,PRIMARY,2025-11-16 06:00:00+00:00,15357.758,
NO1,HOUSEHOLD,2025-11-16 06:00:00+00:00,2210650.5,
NO1,CABIN,2025-11-16 06:00:00+00:00,127852.32,
NO3,HOUSEHOLD,2025-11-16 06:00:00+00:00,765178.0,
NO3,CABIN,2025-11-16 06:00:00+00:00,58418.426,
NO5,TERTIARY,2025-11-16 06:00:00+00:00,272342.4,
NO1,SECONDARY,2025-11-16 06:00:00+00:00,799403.2,
NO1,TERTIARY,2025-11-16 06:00:00+00:00,1161998.6,
NO4,HOUSEHOLD,2025-11-16 06:00:00+00:00,627173.1,
NO2,PRIMARY,2025-11-16 06:00:00+00:00,98478.195,
NO3,SECONDARY,2025-11-16 06:00:00+00:00,1872416.0,
NO5,HOUSEHOLD,2025-11-16 06:00:00+00:00,457369.28,
NO2,CABIN,2025-11-16 06:00:00+00:00,99482.516,
NO2,TERTIARY,2025-11-16 06:00:00+00:00,604566.75,
NO4,PRIMARY,2025-11-16 06:00:00+00:00,65548.305,
NO1,PRIMARY,2025-11-16 06:00:00+00:00,56620.676,
NO3,TERTIARY,2025-11-16 06:00:00+00:00,621028.2,
NO4,SECONDARY,2025-11-16 06:00:00+00:00,1168733.1,
NO5,SECONDARY,2025-11-16 06:00:00+00:00,1131774.5,
NO5,CABIN,2025-11-16 06:00:00+00:00,57616.734,
NO3,PRIMARY,2025-11-16 06:00:00+00:00,100769.8,
NO4,TERTIARY,2025-11-16 06:00:00+00:00,488296.5,
NO2,SECONDARY,2025-11-16 06:00:00+00:00,2183191.8,
NO2,HOUSEHOLD,2025-11-16 06:00:00+00:00,1223182.8,
NO4,HOUSEHOLD,2025-11-16 07:00:00+00:00,655287.1,
NO3,HOUSEHOLD,2025-11-16 07:00:00+00:00,812065.3,
NO3,CABIN,2025-11-16 07:00:00+00:00,60238.176,
NO1,TERTIARY,2025-11-16 07:00:00+00:00,1180763.5,
NO2,TERTIARY,2025-11-16 07:00:00+00:00,600922.9,
NO2,CABIN,2025-11-16 07:00:00+00:00,102456.42,
NO5,TERTIARY,2025-11-16 07:00:00+00:00,279265.94,
NO2,HOUSEHOLD,2025-11-16 07:00:00+00:00,1293387.9,
NO1,HOUSEHOLD,2025-11-16 07:00:00+00:00,2335569.5,
NO5,HOUSEHOLD,2025-11-16 07:00:00+00:00,486533.72,
NO5,CABIN,2025-11-16 07:00:00+00:00,59310.58,
NO4,TERTIARY,2025-11-16 07:00:00+00:00,496165.34,
NO2,PRIMARY,2025-11-16 07:00:00+00:00,102341.87,
NO3,PRIMARY,2025-11-16 07:00:00+00:00,105700.38,
NO3,TERTIARY,2025-11-16 07:00:00+00:00,628747.44,
NO4,PRIMARY,2025-11-16 07:00:00+00:00,68147.97,
NO1,PRIMARY,2025-11-16 07:00:00+00:00,58263.336,
NO5,SECONDARY,2025-11-16 07:00:00+00:00,1129466.9,
NO5,PRIMARY,2025-11-16 07:00:00+00:00,16678.184,
NO4,SECONDARY,2025-11-16 07:00:00+00:00,1191893.5,
NO2,SECONDARY,2025-11-16 07:00:00+00:00,2178450.2,
NO4,CABIN,2025-11-16 07:00:00+00:00,59219.285,
NO1,SECONDARY,2025-11-16 07:00:00+00:00,795312.25,
NO1,CABIN,2025-11-16 07:00:00+00:00,130728.87,
NO3,SECONDARY,2025-11-16 07:00:00+00:00,1883642.4,
NO2,SECONDARY,2025-11-16 08:00:00+00:00,2166518.5,
NO3,PRIMARY,2025-11-16 08:00:00+00:00,109061.57,
NO1,TERTIARY,2025-11-16 08:00:00+00:00,1188402.1,
NO4,SECONDARY,2025-11-16 08:00:00+00:00,1183618.6,
NO5,HOUSEHOLD,2025-11-16 08:00:00+00:00,525541.2,
NO1,PRIMARY,2025-11-16 08:00:00+00:00,56420.88,
NO5,CABIN,2025-11-16 08:00:00+00:00,60606.746,
NO2,CABIN,2025-11-16 08:00:00+00:00,104293.66,
NO2,HOUSEHOLD,2025-11-16 08:00:00+00:00,1370357.1,
NO4,TERTIARY,2025-11-16 08:00:00+00:00,495027.12,
NO2,PRIMARY,2025-11-16 08:00:00+00:00,103155.51,
NO3,CABIN,2025-11-16 08:00:00+00:00,62067.37,
NO3,TERTIARY,2025-11-16 08:00:00+00:00,628399.6,
NO5,PRIMARY,2025-11-16 08:00:00+00:00,17333.346,
NO4,PRIMARY,2025-11-16 08:00:00+00:00,70797.8,
NO3,SECONDARY,2025-11-16 08:00:00+00:00,1881954.6,
NO5,SECONDARY,2025-11-16 08:00:00+00:00,1125921.9,
NO3,HOUSEHOLD,2025-11-16 08:00:00+00:00,873436.94,
NO4,CABIN,2025-11-16 08:00:00+00:00,60226.617,
NO1,CABIN,2025-11-16 08:00:00+00:00,132131.83,
NO4,HOUSEHOLD,2025-11-16 08:00:00+00:00,689783.25,
NO5,TERTIARY,2025-11-16 08:00:00+00:00,277966.9,
NO1,HOUSEHOLD,2025-11-16 08:00:00+00:00,2466717.0,
NO2,TERTIARY,2025-11-16 08:00:00+00:00,597543.1,
NO1,SECONDARY,2025-11-16 08:00:00+00:00,798042.3,
NO3,PRIMARY,2025-11-16 09:00:00+00:00,107811.516,
NO1,CABIN,2025-11-16 09:00:00+00:00,128639.58,
NO5,CABIN,2025-11-16 09:00:00+00:00,59423.113,
NO4,TERTIARY,2025-11-16 09:00:00+00:00,501164.25,
NO4,HOUSEHOLD,2025-11-16 09:00:00+00:00,714793.44,
NO3,CABIN,2025-11-16 09:00:00+00:00,62169.043,
NO5,TERTIARY,2025-11-16 09:00:00+00:00,283993.5,
NO2,PRIMARY,2025-11-16 09:00:00+00:00,100649.9,
NO4,SECONDARY,2025-11-16 09:00:00+00:00,1189100.2,
NO2,TERTIARY,2025-11-16 09:00:00+00:00,592973.0,
NO2,SECONDARY,2025-11-16 09:00:00+00:00,2168368.0,
NO4,CABIN,2025-11-16 09:00:00+00:00,60464.2,
NO3,SECONDARY,2025-11-16 09:00:00+00:00,1893836.6,
NO5,PRIMARY,2025-11-16 09:00:00+00:00,16972.295,
NO1,TERTIARY,2025-11-16 09:00:00+00:00,1188099.8,
NO2,HOUSEHOLD,2025-11-16 09:00:00+00:00,1390663.8,
NO4,PRIMARY,2025-11-16 09:00:00+00:00,70930.85,
NO1,HOUSEHOLD,2025-11-16 09:00:00+00:00,2497722.8,
NO3,TERTIARY,2025-11-16 09:00:00+00:00,641863.5,
NO3,HOUSEHOLD,2025-11-16 09:00:00+00:00,913193.25,
NO5,HOUSEHOLD,2025-11-16 09:00:00+00:00,546710.4,
NO1,PRIMARY,2025-11-16 09:00:00+00:00,50619.39,
NO2,CABIN,2025-11-16 09:00:00+00:00,101242.25,
NO5,SECONDARY,2025-11-16 09:00:00+00:00,1125628.2,
NO1,SECONDARY,2025-11-16 09:00:00+00:00,733638.7,
NO1,PRIMARY,2025-11-16 10:00:00+00:00,48798.195,
NO2,TERTIARY,2025-11-16 10:00:00+00:00,602557.2,
NO1,TERTIARY,2025-11-16 10:00:00+00:00,1186861.2,
NO4,SECONDARY,2025-11-16 10:00:00+00:00,1178039.5,
NO2,SECONDARY,2025-11-16 10:00:00+00:00,2160484.5,
NO3,PRIMARY,2025-11-16 10:00:00+00:00,106211.91,
NO4,CABIN,2025-11-16 10:00:00+00:00,60225.133,
NO5,CABIN,2025-11-16 10:00:00+00:00,56189.36,
NO2,HOUSEHOLD,2025-11-16 10:00:00+00:00,1377793.1,
NO5,SECONDARY,2025-11-16 10:00:00+00:00,1122354.9,
NO1,HOUSEHOLD,2025-11-16 10:00:00+00:00,2469370.5,
NO2,CABIN,2025-11-16 10:00:00+00:00,95604.95,
NO5,PRIMARY,2025-11-16 10:00:00+00:00,16194.431,
NO2,PRIMARY,2025-11-16 10:00:00+00:00,97171.3,
NO3,SECONDARY,2025-11-16 10:00:00+00:00,1895743.2,
NO1,SECONDARY,2025-11-16 10:00:00+00:00,675448.44,
NO4,HOUSEHOLD,2025-11-16 10:00:00+00:00,727918.8,
NO1,CABIN,2025-11-16 10:00:00+00:00,120946.86,
NO3,CABIN,2025-11-16 10:00:00+00:00,61352.64,
NO5,TERTIARY,2025-11-16 10:00:00+00:00,289800.75,
NO5,HOUSEHOLD,2025-11-16 10:00:00+00:00,551436.6,
NO4,PRIMARY,2025-11-16 10:00:00+00:00,69099.58,
NO3,TERTIARY,2025-11-16 10:00:00+00:00,653809.1,
NO4,TERTIARY,2025-11-16 10:00:00+00:00,506098.22,
NO3,HOUSEHOLD,2025-11-16 10:00:00+00:00,934535.6,
NO2,HOUSEHOLD,2025-11-16 11:00:00+00:00,1361592.1,
NO4,SECONDARY,2025-11-16 11:00:00+00:00,1162961.1,
NO4,TERTIARY,2025-11-16 11:00:00+00:00,510148.84,
NO5,TERTIARY,2025-11-16 11:00:00+00:00,296083.0,
NO5,CABIN,2025-11-16 11:00:00+00:00,52681.98,
NO1,PRIMARY,2025-11-16 11:00:00+00:00,46252.8,
NO2,CABIN,2025-11-16 11:00:00+00:00,88317.92,
NO4,CABIN,2025-11-16 11:00:00+00:00,59840.977,
NO4,HOUSEHOLD,2025-11-16 11:00:00+00:00,736940.94,
NO3,TERTIARY,2025-11-16 11:00:00+00:00,662895.7,
NO3,PRIMARY,2025-11-16 11:00:00+00:00,105501.85,
NO2,SECONDARY,2025-11-16 11:00:00+00:00,2170036.8,
NO5,SECONDARY,2025-11-16 11:00:00+00:00,1129503.6,
NO5,HOUSEHOLD,2025-11-16 11:00:00+00:00,553240.25,
NO1,CABIN,2025-11-16 11:00:00+00:00,112532.73,
NO1,HOUSEHOLD,2025-11-16 11:00:00+00:00,2412870.5,
NO1,SECONDARY,2025-11-16 11:00:00+00:00,628418.2,
NO5,PRIMARY,2025-11-16 11:00:00+00:00,15031.584,
NO1,TERTIARY,2025-11-16 11:00:00+00:00,1187886.0,
NO3,CABIN,2025-11-16 11:00:00+00:00,59671.65,
NO4,PRIMARY,2025-11-16 11:00:00+00:00,67571.49,
NO2,TERTIARY,2025-11-16 11:00:00+00:00,606434.25,
NO3,SECONDARY,2025-11-16 11:00:00+00:00,1901719.2,
NO2,PRIMARY,2025-11-16 11:00:00+00:00,95268.2,
NO3,HOUSEHOLD,2025-11-16 11:00:00+00:00,944290.7,
NO2,PRIMARY,2025-11-16 12:00:00+00:00,93779.86,
NO5,TERTIARY,2025-11-16 12:00:00+00:00,298423.28,
NO2,SECONDARY,2025-11-16 12:00:00+00:00,2166049.8,
NO4,HOUSEHOLD,2025-11-16 12:00:00+00:00,750855.4,
NO4,PRIMARY,2025-11-16 12:00:00+00:00,66974.516,
NO1,PRIMARY,2025-11-16 12:00:00+00:00,46693.176,
NO4,SECONDARY,2025-11-16 12:00:00+00:00,1177497.2,
NO1,HOUSEHOLD,2025-11-16 12:00:00+00:00,2374043.2,
NO1,SECONDARY,2025-11-16 12:00:00+00:00,629976.9,
NO5,HOUSEHOLD,2025-11-16 12:00:00+00:00,556299.9,
NO3,HOUSEHOLD,2025-11-16 12:00:00+00:00,955275.25,
NO4,TERTIARY,2025-11-16 12:00:00+00:00,518655.97,
NO3,SECONDARY,2025-11-16 12:00:00+00:00,1916113.2,
NO5,SECONDARY,2025-11-16 12:00:00+00:00,1130256.5,
NO2,TERTIARY,2025-11-16 12:00:00+00:00,604546.06,
NO3,TERTIARY,2025-11-16 12:00:00+00:00,668167.56,
NO1,CABIN,2025-11-16 12:00:00+00:00,106342.99,
NO5,PRIMARY,2025-11-16 12:00:00+00:00,15304.555,
NO2,HOUSEHOLD,2025-11-16 12:00:00+00:00,1345869.2,
NO2,CABIN,2025-11-16 12:00:00+00:00,81953.6,
NO3,CABIN,2025-11-16 12:00:00+00:00,58455.14,
NO3,PRIMARY,2025-11-16 12:00:00+00:00,104760.88,
NO5,CABIN,2025-11-16 12:00:00+00:00,50194.18,
NO4,CABIN,2025-11-16 12:00:00+00:00,59797.36,
NO1,TERTIARY,2025-11-16 12:00:00+00:00,1202582.1,
NO2,SECONDARY,2025-11-16 13:00:00+00:00,2170401.8,
NO5,TERTIARY,2025-11-16 13:00:00+00:00,302484.1,
NO4,SECONDARY,2025-11-16 13:00:00+00:00,1192977.4,
NO5,SECONDARY,2025-11-16 13:00:00+00:00,1129563.5,
NO5,PRIMARY,2025-11-16 13:00:00+00:00,16268.25,
NO2,TERTIARY,2025-11-16 13:00:00+00:00,609895.1,
NO1,PRIMARY,2025-11-16 13:00:00+00:00,48517.26,
NO1,SECONDARY,2025-11-16 13:00:00+00:00,631143.56,
NO3,TERTIARY,2025-11-16 13:00:00+00:00,675472.6,
NO3,HOUSEHOLD,2025-11-16 13:00:00+00:00,982779.1,
NO1,TERTIARY,2025-11-16 13:00:00+00:00,1218186.4,
NO4,PRIMARY,2025-11-16 13:00:00+00:00,68053.055,
NO4,CABIN,2025-11-16 13:00:00+00:00,59818.145,
NO3,CABIN,2025-11-16 13:00:00+00:00,57935.676,
NO5,HOUSEHOLD,2025-11-16 13:00:00+00:00,571321.4,
NO1,HOUSEHOLD,2025-11-16 13:00:00+00:00,2395310.8,
NO3,SECONDARY,2025-11-16 13:00:00+00:00,1894198.6,
NO2,CABIN,2025-11-16 13:00:00+00:00,78231.945,
NO4,HOUSEHOLD,2025-11-16 13:00:00+00:00,771860.0,
NO1,CABIN,2025-11-16 13:00:00+00:00,102251.56,
NO4,TERTIARY,2025-11-16 13:00:00+00:00,530209.06,
NO2,PRIMARY,2025-11-16 13:00:00+00:00,96099.984,
NO2,HOUSEHOLD,2025-11-16 13:00:00+00:00,1354678.1,
NO5,CABIN,2025-11-16 13:00:00+00:00,49045.754,
NO3,PRIMARY,2025-11-16 13:00:00+00:00,104807.38,
NO1,TERTIARY,2025-11-16 14:00:00+00:00,1254008.4,
NO3,CABIN,2025-11-16 14:00:00+00:00,57861.64,
NO5,TERTIARY,2025-11-16 14:00:00+00:00,308613.9,
NO5,SECONDARY,2025-11-16 14:00:00+00:00,1130822.8,
NO1,SECONDARY,2025-11-16 14:00:00+00:00,630757.3,
NO1,HOUSEHOLD,2025-11-16 14:00:00+00:00,2509314.2,
NO5,PRIMARY,2025-11-16 14:00:00+00:00,16389.342,
NO2,CABIN,2025-11-16 14:00:00+00:00,76912.055,
NO3,SECONDARY,2025-11-16 14:00:00+00:00,1889252.8,
NO4,PRIMARY,2025-11-16 14:00:00+00:00,67221.53,
NO5,CABIN,2025-11-16 14:00:00+00:00,48652.934,
NO2,HOUSEHOLD,2025-11-16 14:00:00+00:00,1409186.9,
NO2,SECONDARY,2025-11-16 14:00:00+00:00,2176072.5,
NO3,TERTIARY,2025-11-16 14:00:00+00:00,688961.56,
NO4,CABIN,2025-11-16 14:00:00+00:00,59972.168,
NO5,HOUSEHOLD,2025-11-16 14:00:00+00:00,595795.7,
NO4,TERTIARY,2025-11-16 14:00:00+00:00,542790.1,
NO4,SECONDARY,2025-11-16 14:00:00+00:00,1187638.2,
NO2,TERTIARY,2025-11-16 14:00:00+00:00,619983.75,
NO1,PRIMARY,2025-11-16 14:00:00+00:00,54636.36,
NO2,PRIMARY,2025-11-16 14:00:00+00:00,96887.26,
NO1,CABIN,2025-11-16 14:00:00+00:00,101381.336,
NO4,HOUSEHOLD,2025-11-16 14:00:00+00:00,791722.7,
NO3,HOUSEHOLD,2025-11-16 14:00:00+00:00,1023244.56,
NO3,PRIMARY,2025-11-16 14:00:00+00:00,105090.34,
NO2,TERTIARY,2025-11-16 15:00:00+00:00,660355.0,
NO3,CABIN,2025-11-16 15:00:00+00:00,57922.79,
NO2,PRIMARY,2025-11-16 15:00:00+00:00,94926.9,
NO4,SECONDARY,2025-11-16 15:00:00+00:00,1162481.1,
NO3,TERTIARY,2025-11-16 15:00:00+00:00,701062.5,
NO3,PRIMARY,2025-11-16 15:00:00+00:00,104526.35,
NO3,SECONDARY,2025-11-16 15:00:00+00:00,1890142.2,
NO3,HOUSEHOLD,2025-11-16 15:00:00+00:00,1050475.6,
NO5,PRIMARY,2025-11-16 15:00:00+00:00,15850.792,
NO2,HOUSEHOLD,2025-11-16 15:00:00+00:00,1489737.6,
NO1,HOUSEHOLD,2025-11-16 15:00:00+00:00,2682609.2,
NO5,HOUSEHOLD,2025-11-16 15:00:00+00:00,617703.4,
NO4,PRIMARY,2025-11-16 15:00:00+00:00,66887.22,
NO1,PRIMARY,2025-11-16 15:00:00+00:00,55882.84,
NO4,CABIN,2025-11-16 15:00:00+00:00,59808.24,
NO1,CABIN,2025-11-16 15:00:00+00:00,102594.23,
NO4,TERTIARY,2025-11-16 15:00:00+00:00,539019.25,
NO4,HOUSEHOLD,2025-11-16 15:00:00+00:00,796330.5,
NO5,SECONDARY,2025-11-16 15:00:00+00:00,1129459.9,
NO2,CABIN,2025-11-16 15:00:00+00:00,77788.14,
NO5,CABIN,2025-11-16 15:00:00+00:00,49128.254,
NO1,SECONDARY,2025-11-16 15:00:00+00:00,616754.0,
NO5,TERTIARY,2025-11-16 15:00:00+00:00,322323.84,
NO1,TERTIARY,2025-11-16 15:00:00+00:00,1301106.2,
NO2,SECONDARY,2025-11-16 15:00:00+00:00,2184977.8,
NO2,CABIN,2025-11-16 16:00:00+00:00,78269.164,
NO1,HOUSEHOLD,2025-11-16 16:00:00+00:00,2765147.0,
NO3,PRIMARY,2025-11-16 16:00:00+00:00,105186.47,
NO2,HOUSEHOLD,2025-11-16 16:00:00+00:00,1533825.4,
NO4,CABIN,2025-11-16 16:00:00+00:00,59632.027,
NO2,SECONDARY,2025-11-16 16:00:00+00:00,2186770.0,
NO3,SECONDARY,2025-11-16 16:00:00+00:00,1931912.5,
NO5,SECONDARY,2025-11-16 16:00:00+00:00,1129239.8,
NO1,TERTIARY,2025-11-16 16:00:00+00:00,1300635.8,
NO4,SECONDARY,2025-11-16 16:00:00+00:00,1210008.4,
NO2,TERTIARY,2025-11-16 16:00:00+00:00,668437.6,
NO4,TERTIARY,2025-11-16 16:00:00+00:00,532570.25,
NO5,PRIMARY,2025-11-16 16:00:00+00:00,15931.348,
NO3,TERTIARY,2025-11-16 16:00:00+00:00,696054.25,
NO1,CABIN,2025-11-16 16:00:00+00:00,103453.03,
NO5,TERTIARY,2025-11-16 16:00:00+00:00,323960.66,
NO4,HOUSEHOLD,2025-11-16 16:00:00+00:00,788823.9,
NO1,SECONDARY,2025-11-16 16:00:00+00:00,631364.56,
NO4,PRIMARY,2025-11-16 16:00:00+00:00,67635.67,
NO3,HOUSEHOLD,2025-11-16 16:00:00+00:00,1048590.1,
NO3,CABIN,2025-11-16 16:00:00+00:00,57583.832,
NO5,HOUSEHOLD,2025-11-16 16:00:00+00:00,628349.8,
